method,dataset,sequence,vr,rmse_m,p_max,esr_camera,rr_camera,esr_measurement,rr_measurement,esr_gps,rr_gps
fixed_matched,euroc,MH_03_medium,0.0,0.3609658188325466,0.08459444491149118,6.669684623509884,66.64150943396227,6.669684623509884,66.64150943396227,,
fixed_matched,euroc,MH_04_medium,0.0,0.32351699061135225,0.08459444491149118,6.659939455095862,66.70030272452068,6.659939455095862,66.70030272452068,,
fixed_matched,euroc,MH_05_difficult,0.0,0.2961746892628866,0.08459444491149118,6.660366320147608,66.6966696669667,6.660366320147608,66.6966696669667,,
fixed_matched,euroc,V1_01_easy,0.0,0.1536235283861911,0.08459444491149118,6.666666666666667,66.66666666666666,6.666666666666667,66.66666666666666,,
fixed_matched,euroc,V1_02_medium,0.0,0.32740845939068935,0.08459444491149118,6.674698795180723,66.62650602409637,6.674698795180723,66.62650602409637,,
fixed_matched,euroc,V1_03_difficult,0.0,0.2855384763440639,0.08459444491149118,6.666666666666667,66.65078608861363,6.666666666666667,66.65078608861363,,
fixed_matched,euroc,V2_01_easy,0.0,0.12003632877332295,0.08459444491149118,6.672645739910314,66.63677130044843,6.672645739910314,66.63677130044843,,
fixed_matched,euroc,V2_02_medium,0.0,0.24198860575670345,0.08459444491149118,6.663766855154415,66.66666666666667,6.663766855154415,66.66666666666667,,
fixed_matched,euroc,V2_03_difficult,0.0,0.26166725304790045,0.08459444491149118,5.44818539571491,66.7022982362373,5.44818539571491,66.7022982362373,,
heuristic,euroc,MH_01_easy,0.0,0.256728585908311,0.08459444491149118,6.668502202643172,66.65748898678414,6.668502202643172,66.65748898678414,,
heuristic,euroc,MH_02_easy,0.0,0.26922201638351584,0.08459444491149118,6.668896321070235,66.65551839464882,6.668896321070235,66.65551839464882,,
heuristic,euroc,MH_03_medium,0.0,0.38268430500111583,0.08459444491149118,6.669684623509884,66.64150943396227,6.669684623509884,66.64150943396227,,
heuristic,euroc,MH_04_medium,0.0,0.353771373662808,0.08459444491149118,6.670030272452068,66.64984863773967,6.670030272452068,66.64984863773967,,
heuristic,euroc,MH_05_difficult,0.0,0.32338635398625426,0.08459444491149118,6.669366815174834,66.65166516651665,6.669366815174834,66.65166516651665,,
