method,analysis,phase,vr,mean_trace_ratio,trigger_rate_hz,mean_speed,lag_steps,post_max_overshoot
fixed_matched,transition,high_to_medium,0.0,0.4632806658607765,8.0,1.2056245852434317,6.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.46555586242985647,6.0,1.1560773781801257,11.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.4659049166297061,6.0,1.1302909466628743,10.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.46555586242985647,6.0,1.3412496583421132,11.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.4659049166297061,6.0,1.3422836030416634,10.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.4599258138182939,8.0,1.3538823852879682,1.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.4599258138182939,8.0,1.5049856212913364,1.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.4592447276156802,8.0,1.5117154181791255,0.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.46555586242985647,6.0,1.5303772169632912,11.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.4659049166297061,6.0,1.5345497717103407,10.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.4599258138182939,8.0,1.5531687137766657,1.0,0.0
fixed_matched,transition,medium_to_high,0.0,0.4592447276156802,8.0,1.5611636653785446,0.0,0.0
fixed_matched,transition,high_to_medium,0.0,0.4599258138182939,8.0,1.1309226947656383,1.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.46555586242985647,6.0,0.3909314115005941,11.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.4659049166297061,6.0,0.39017869024052443,10.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.4606035044473208,8.0,0.3837360193338762,2.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.4659049166297061,6.0,0.4724468743530293,10.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.46215967394633767,6.0,0.4375951254160377,21.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.4624917059491018,6.0,0.4382684651633266,20.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.46383654585317996,6.0,0.43984848481916244,16.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.46555586242985647,6.0,0.5017095527001906,11.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.4659049166297061,6.0,0.5028861359803934,10.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.46194876991125744,8.0,0.5103142562952763,4.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.46127781723442174,8.0,0.37399447827064725,3.0,0.0
fixed_matched,transition,low_to_medium,0.0,0.46215967394633767,6.0,0.20279669514871465,21.0,0.0
fixed_matched,transition,medium_to_low,0.0,0.4624917059491018,6.0,0.1989438621031632,20.0,0.0
heuristic,phase_summary,low,0.0,0.46235142749803965,6.64198361943229,0.17283402829031316,,
heuristic,phase_summary,medium,0.0,0.4648833810263912,6.642728904847396,0.9004172178818391,,
heuristic,phase_summary,high,0.0,0.4648818063804103,6.686268104105412,1.809937310282865,,
heuristic,transition,low_to_medium,0.0,0.46897851564903553,6.0,0.5956995676637041,3.0,0.0
heuristic,transition,medium_to_low,0.0,0.4605071513083836,6.0,0.436114331731528,7.0,0.0
heuristic,transition,low_to_medium,0.0,0.4679348478264674,8.0,0.6012273234962536,12.0,0.0
heuristic,transition,medium_to_low,0.0,0.46719504840032394,6.0,0.4756393621724592,10.0,0.0
heuristic,transition,low_to_high,0.0,0.47122563451000377,6.0,0.5696785461951485,32.0,0.0
heuristic,transition,high_to_low,0.0,0.47137418515721,6.0,0.5640300151148181,31.0,0.0
heuristic,transition,low_to_medium,0.0,0.46168625989843126,6.0,0.7380328889657259,35.0,0.0
heuristic,transition,medium_to_low,0.0,0.4711608920829602,8.0,0.5273862800623212,17.0,0.0
heuristic,transition,low_to_high,0.0,0.462790699856872,6.0,0.6619001278110389,32.0,0.0
heuristic,transition,high_to_low,0.0,0.46316347704582916,6.0,0.6540598915640302,31.0,0.0
heuristic,transition,low_to_medium,0.0,0.4620389784019637,8.0,0.7040337952950881,12.0,0.0
heuristic,transition,medium_to_low,0.0,0.46059219827719433,6.0,0.5805589075814828,38.0,0.0
heuristic,transition,low_to_medium,0.0,0.45568849235702236,6.0,0.7686740297928278,16.0,0.0
heuristic,transition,medium_to_high,0.0,0.47122130182397465,6.0,0.5439737185252368,32.0,0.0
heuristic,transition,high_to_medium,0.0,0.47136988817800635,6.0,0.5365424495391128,31.0,0.0
heuristic,transition,medium_to_low,0.0,0.465825562684952,6.0,0.5345024718063022,24.0,0.0
heuristic,transition,low_to_medium,0.0,0.46203929073644645,8.0,0.5987954090803121,12.0,0.0
heuristic,transition,medium_to_low,0.0,0.46135543238445015,8.0,0.5985956002040278,11.0,0.0
heuristic,transition,low_to_medium,0.0,0.4644629387285971,6.0,0.7489790614097326,0.0,0.0
heuristic,transition,medium_to_high,0.0,0.46203933589092294,8.0,0.5815551863785007,12.0,0.0
heuristic,transition,high_to_medium,0.0,0.4613554763485027,8.0,0.5758309871764095,11.0,0.0
heuristic,transition,medium_to_low,0.0,0.45360265716991116,8.0,0.6208619652322835,0.0,0.0
heuristic,transition,low_to_medium,0.0,0.4694739990911316,6.0,0.7596241375919788,2.0,0.0
heuristic,transition,medium_to_low,0.0,0.4578167967936836,6.0,0.5499095360074838,12.0,0.0
heuristic,transition,low_to_medium,0.0,0.4666338306103129,6.0,0.6638219449702468,12.0,0.0
heuristic,transition,medium_to_low,0.0,0.46691142493253346,6.0,0.6617708115634197,11.0,0.0
heuristic,transition,low_to_medium,0.0,0.47151935177823956,6.0,0.7499961078019405,30.0,0.0
heuristic,transition,medium_to_high,0.0,0.4633272824625901,6.0,0.24411659635463331,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.46389369153795906,6.0,0.23072988001285955,1.0,0.0
heuristic,transition,medium_to_low,0.0,0.4686068148148596,6.0,0.15749044789153907,5.0,0.0
heuristic,transition,low_to_medium,0.0,0.4694739953853155,6.0,0.14693180563041822,2.0,0.0
heuristic,transition,medium_to_low,0.0,0.46976598857007246,6.0,0.14322638422206024,1.0,0.0
heuristic,transition,low_to_medium,0.0,0.4598740732144339,8.0,0.4773722292180749,0.0,0.0
heuristic,transition,medium_to_low,0.0,0.4666033264873205,6.0,0.4923475765090241,22.0,0.0
heuristic,transition,low_to_medium,0.0,0.46699509208238754,6.0,0.49362431974493753,21.0,0.0
heuristic,transition,medium_to_high,0.0,0.4666033264873204,6.0,1.3502288588721143,22.0,0.0
heuristic,transition,high_to_medium,0.0,0.46699509208238743,6.0,1.3506900801416981,21.0,0.0
heuristic,transition,medium_to_high,0.0,0.4620393336404009,8.0,1.3581977227511743,12.0,0.0
heuristic,transition,high_to_medium,0.0,0.46794043810287744,8.0,1.3623126311978657,12.0,0.0
heuristic,transition,medium_to_high,0.0,0.46728662937114246,8.0,1.3635789384292856,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.4663576376743442,6.0,1.3695632464535612,13.0,0.0
heuristic,transition,medium_to_high,0.0,0.46663383030748895,6.0,1.3712095299847058,12.0,0.0
heuristic,transition,high_to_medium,0.0,0.4666033264873204,6.0,1.460730652475881,22.0,0.0
heuristic,transition,medium_to_high,0.0,0.46699509208238743,6.0,1.4655434350094898,21.0,0.0
heuristic,transition,high_to_medium,0.0,0.4578167961547561,6.0,1.5000924954901882,12.0,0.0
heuristic,transition,medium_to_high,0.0,0.45835550203810593,6.0,1.5086918737575155,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.4702021389595394,6.0,1.1544370366452588,39.0,0.0
heuristic,transition,medium_to_high,0.0,0.46947399573050885,6.0,1.3070874461905888,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.46976598891420884,6.0,1.228084478023091,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4627909298369521,6.0,1.3231403485292015,32.0,0.0
heuristic,transition,high_to_medium,0.0,0.4631637130779236,6.0,1.3026453989570859,31.0,0.0
heuristic,transition,medium_to_high,0.0,0.46635763767434424,6.0,1.567928442262109,13.0,0.0
heuristic,transition,high_to_medium,0.0,0.46663383030748906,6.0,1.5729311769080578,12.0,0.0
heuristic,transition,medium_to_high,0.0,0.4669114246424477,6.0,1.5780079735596093,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.46580942974399797,6.0,0.9297867403687935,15.0,0.0
heuristic,transition,medium_to_low,0.0,0.47005946016584327,6.0,0.48148295149942916,0.0,0.0
heuristic,transition,low_to_medium,0.0,0.46738881300304924,6.0,1.005377579237247,20.0,0.0
heuristic,transition,medium_to_high,0.0,0.46988233623812187,8.0,1.3405950727095162,15.0,0.0
heuristic,transition,high_to_medium,0.0,0.46859098033684526,8.0,0.8841085193356821,13.0,0.0
heuristic,transition,medium_to_high,0.0,0.4550442028095803,8.0,1.1167647726500585,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.4543252326408559,8.0,1.1141887669112742,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.46728662937114246,8.0,1.4689556355444588,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.4612524326619705,8.0,1.503089291187994,2.0,0.0
heuristic,transition,medium_to_high,0.0,0.4605649837112201,8.0,1.5071685590631914,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.4550442028095803,8.0,1.2410477365226704,2.0,0.0
heuristic,transition,medium_to_high,0.0,0.4543252326408559,8.0,1.239873736892277,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.4674708461873053,6.0,1.1522531494026786,9.0,0.0
heuristic,transition,medium_to_high,0.0,0.4612524326619705,8.0,1.1703320226642342,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.4605649837112201,8.0,1.0598194309615219,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4612524326619705,8.0,1.2424416186219576,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.4605649837112201,8.0,1.2397449994077878,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.46332728282588426,6.0,1.384128607020445,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.4612524326619705,8.0,1.6083322005801628,2.0,0.0
heuristic,transition,medium_to_high,0.0,0.4605649837112201,8.0,1.613378917603553,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.4620393336404009,8.0,1.6183660730978402,12.0,0.0
heuristic,transition,medium_to_high,0.0,0.4613554740161147,8.0,1.6272835709477769,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.4638936919023926,6.0,1.130246207330763,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4605649837112201,8.0,1.3065625214385113,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.4598740732144338,8.0,1.3057922112811036,0.0,0.0
heuristic,transition,medium_to_high,0.0,0.46205087641064874,6.0,1.3027630861731356,34.0,0.0
heuristic,transition,high_to_medium,0.0,0.46663383030748906,6.0,1.2141077161642937,12.0,0.0
heuristic,transition,medium_to_high,0.0,0.4613181045249742,6.0,1.3477915884300784,36.0,0.0
heuristic,transition,high_to_medium,0.0,0.47258604655138897,6.0,1.2568503103296953,23.0,0.0
heuristic,transition,medium_to_high,0.0,0.4727415169919101,6.0,1.2558381008552284,22.0,0.0
heuristic,transition,high_to_medium,0.0,0.4711608389282585,8.0,1.249773242986877,17.0,0.0
heuristic,transition,medium_to_high,0.0,0.46794043810287744,8.0,1.2445783548620823,12.0,0.0
heuristic,transition,high_to_medium,0.0,0.46728662937114246,8.0,1.2431950471749318,11.0,0.0
heuristic,transition,medium_to_high,0.0,0.45504420280958024,8.0,1.1932191505308483,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.45432523264085584,8.0,1.1845438797778605,1.0,0.0
heuristic,transition,medium_to_low,0.0,0.4543252326408559,8.0,0.49112943083136607,1.0,0.0
heuristic,transition,low_to_medium,0.0,0.45360265389355336,8.0,0.4932333510314214,0.0,0.0
heuristic,transition,medium_to_low,0.0,0.4541202763772126,6.0,0.49531723838676767,19.0,0.0
heuristic,transition,low_to_medium,0.0,0.47005946016584327,6.0,0.6058008509780963,0.0,0.0
heuristic,transition,medium_to_high,0.0,0.46261701685200735,8.0,1.5721474261038757,4.0,0.0
heuristic,transition,high_to_medium,0.0,0.4647408141510574,8.0,0.9475710488036558,16.0,0.0
heuristic,transition,medium_to_low,0.0,0.46332728282588415,6.0,0.3237190923034989,2.0,0.0
heuristic,transition,low_to_medium,0.0,0.465809429743998,6.0,0.8771448657403228,15.0,0.0
heuristic,transition,medium_to_high,0.0,0.45575958213138745,8.0,1.638723062374755,3.0,0.0
heuristic,transition,high_to_medium,0.0,0.46699509208238743,6.0,1.206615089326941,21.0,0.0
heuristic,transition,medium_to_high,0.0,0.4673888130030492,6.0,1.2048517344723626,20.0,0.0
heuristic,transition,high_to_medium,0.0,0.4647408141510572,8.0,1.19755971226221,16.0,0.0
heuristic,transition,medium_to_high,0.0,0.4612524326619705,8.0,1.4035290550668436,2.0,0.0
heuristic,transition,high_to_medium,0.0,0.4605649837112201,8.0,1.4046448638219158,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4598740732144339,8.0,1.4054515370930494,0.0,0.0
heuristic,transition,high_to_medium,0.0,0.4543252326408557,8.0,1.2742070591515369,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.46467346509472707,6.0,1.4025934798442936,27.0,0.0
heuristic,transition,high_to_medium,0.0,0.4605649837112201,8.0,1.5402632138179368,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4598740732144339,8.0,1.5450791917282778,0.0,0.0
heuristic,transition,high_to_medium,0.0,0.45928323664479087,8.0,1.146111176113805,8.0,0.0
heuristic,transition,medium_to_high,0.0,0.4578167961547562,6.0,1.08935382262719,12.0,0.0
heuristic,transition,high_to_medium,0.0,0.45835550203810593,6.0,1.0841305604522502,11.0,0.0
heuristic,transition,medium_to_low,0.0,0.4655374005620475,6.0,0.31930420194518616,16.0,0.0
heuristic,transition,low_to_medium,0.0,0.46543965785535074,6.0,0.7224183299197611,25.0,0.0
heuristic,transition,medium_to_high,0.0,0.46923827380470634,8.0,1.6312232274854261,14.0,0.0
heuristic,transition,high_to_medium,0.0,0.4543252326408557,8.0,1.3435250935233385,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.45360265389355336,8.0,1.3422643156873826,0.0,0.0
heuristic,transition,high_to_medium,0.0,0.4727415169919101,6.0,0.9429740617754129,22.0,0.0
heuristic,transition,medium_to_low,0.0,0.46728662937114246,8.0,0.8804670894742053,11.0,0.0
heuristic,transition,low_to_medium,0.0,0.4666295364099792,8.0,0.8835531710169158,10.0,0.0
heuristic,transition,medium_to_high,0.0,0.45432523264085584,8.0,0.735603894724793,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.45360265389355336,8.0,0.7293748604848487,0.0,0.0
heuristic,transition,medium_to_high,0.0,0.46339683002970516,8.0,1.45226157331403,14.0,0.0
heuristic,transition,high_to_medium,0.0,0.4639679676378304,8.0,1.2056245852434317,6.0,0.0
heuristic,transition,medium_to_high,0.0,0.46699509208238754,6.0,1.1560773781801257,21.0,0.0
heuristic,transition,high_to_medium,0.0,0.46738881300304924,6.0,1.1302909466628743,20.0,0.0
heuristic,transition,medium_to_high,0.0,0.45835550203810593,6.0,1.3412496583421132,11.0,0.0
heuristic,transition,high_to_medium,0.0,0.45889691079359424,6.0,1.3422836030416634,10.0,0.0
heuristic,transition,medium_to_high,0.0,0.4638936919023926,6.0,1.3538823852879682,1.0,0.0
heuristic,transition,high_to_medium,0.0,0.4613554740161147,8.0,1.5049856212913364,11.0,0.0
heuristic,transition,medium_to_high,0.0,0.4606681831298582,8.0,1.5117154181791255,10.0,0.0
heuristic,transition,high_to_medium,0.0,0.4697659889142089,6.0,1.5303772169632912,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.47005946016584327,6.0,1.5345497717103407,0.0,0.0
heuristic,transition,high_to_medium,0.0,0.4605649837112201,8.0,1.5531687137766657,1.0,0.0
heuristic,transition,medium_to_high,0.0,0.4598740732144339,8.0,1.5611636653785446,0.0,0.0
heuristic,transition,high_to_medium,0.0,0.4613554740161147,8.0,1.1309226947656383,11.0,0.0
heuristic,transition,medium_to_low,0.0,0.45835550203810593,6.0,0.3909314115005941,11.0,0.0
heuristic,transition,low_to_medium,0.0,0.45889691079359424,6.0,0.39017869024052443,10.0,0.0
heuristic,transition,medium_to_low,0.0,0.46332728282588426,6.0,0.3837360193338762,2.0,0.0
heuristic,transition,low_to_medium,0.0,0.4673888130030492,6.0,0.4724468743530293,20.0,0.0
heuristic,transition,medium_to_low,0.0,0.47289776825610963,6.0,0.4375951254160377,21.0,0.0
heuristic,transition,low_to_medium,0.0,0.47305480349663914,6.0,0.4382684651633266,20.0,0.0
heuristic,transition,medium_to_low,0.0,0.47052318536875226,8.0,0.43984848481916244,16.0,0.0
heuristic,transition,low_to_medium,0.0,0.45835550203810593,6.0,0.5017095527001906,11.0,0.0
heuristic,transition,medium_to_low,0.0,0.45889691079359424,6.0,0.5028861359803934,10.0,0.0
heuristic,transition,low_to_medium,0.0,0.46220296298408525,6.0,0.5103142562952763,4.0,0.0
heuristic,transition,medium_to_low,0.0,0.46271977973437745,8.0,0.37399447827064725,13.0,0.0
heuristic,transition,low_to_medium,0.0,0.47289776825610963,6.0,0.20279669514871465,21.0,0.0
heuristic,transition,medium_to_low,0.0,0.4730548034966393,6.0,0.1989438621031632,20.0,0.0
event_trigger,phase_summary,low,0.0,0.6956073654318685,2.8048917311791763,0.17283402829031316,,
event_trigger,phase_summary,medium,0.0,0.6252583180857766,5.228904847396768,0.9004172178818391,,
event_trigger,phase_summary,high,0.0,0.5017342694362924,8.885984972231297,1.809937310282865,,
event_trigger,transition,low_to_medium,0.0,0.7072033781047363,2.0,0.5956995676637041,83.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7133997372077141,2.0,0.436114331731528,77.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7407403135082705,2.0,0.6012273234962536,22.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7412020234334643,2.0,0.4756393621724592,30.0,0.0
event_trigger,transition,low_to_high,0.0,0.7512293390536057,2.0,0.5696785461951485,12.0,0.0
event_trigger,transition,high_to_low,0.0,0.7518120381946575,2.0,0.5640300151148181,11.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7278556547536829,2.0,0.7380328889657259,65.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7093132723786044,2.0,0.5273862800623212,47.0,0.0
event_trigger,transition,low_to_high,0.0,0.7296164639750741,2.0,0.6619001278110389,22.0,0.0
event_trigger,transition,high_to_low,0.0,0.7304827263329726,2.0,0.6540598915640302,21.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7160763731469918,4.0,0.7040337952950881,2.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7197115696219275,2.0,0.5805589075814828,88.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7374980074620231,2.0,0.7686740297928278,46.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6931951959594201,4.0,0.5439737185252368,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6898632791059264,4.0,0.5365424495391128,1.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7195439925054272,2.0,0.5345024718063022,34.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7294876579678199,2.0,0.5987954090803121,22.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7303431881876798,2.0,0.5985956002040278,21.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7139636067417316,2.0,0.7489790614097326,80.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7214386290561912,2.0,0.5815551863785007,82.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7218340662042447,2.0,0.5758309871764095,81.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7263142227500843,2.0,0.6208619652322835,70.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7437655152285895,2.0,0.7596241375919788,32.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7292008543731313,2.0,0.5499095360074838,22.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7154681717537116,4.0,0.6638219449702468,2.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7123624470255194,4.0,0.6617708115634197,1.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7185074966181643,2.0,0.7499961078019405,70.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7254116185943841,2.0,0.24411659635463331,72.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7258274651439597,2.0,0.23072988001285955,71.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7327639375133789,2.0,0.15749044789153907,55.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7341254809172248,2.0,0.14693180563041822,52.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7345837230833591,2.0,0.14322638422206024,51.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7342587599605634,2.0,0.4773722292180749,40.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7448770414036419,2.0,0.4923475765090241,22.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7454941882633749,2.0,0.49362431974493753,21.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7379638768437015,2.0,1.3502288588721143,12.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7388645812000072,2.0,1.3506900801416981,11.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7154662225692742,4.0,1.3581977227511743,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7511818326969911,2.0,1.3623126311978657,12.0,0.0
event_trigger,transition,medium_to_high,0.0,0.751828793650347,2.0,1.3635789384292856,11.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7170563677866943,2.0,1.3695632464535612,73.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7175373142620238,2.0,1.3712095299847058,72.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7252433566629005,4.0,1.460730652475881,2.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7217628997942889,4.0,1.4655434350094898,1.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7296632794412982,2.0,1.5000924954901882,62.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7300998780047057,2.0,1.5086918737575155,61.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7142208507018242,2.0,1.1544370366452588,79.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6734457536101423,4.0,1.3070874461905888,42.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6720018380278894,4.0,1.228084478023091,41.0,0.0
event_trigger,transition,medium_to_high,0.0,0.4569162972657662,8.0,1.3231403485292015,22.0,0.0
event_trigger,transition,high_to_medium,0.0,0.4568403531252239,8.0,1.3026453989570859,21.0,0.0
event_trigger,transition,medium_to_high,0.0,0.4389993565134228,10.0,1.567928442262109,3.0,0.0
event_trigger,transition,high_to_medium,0.0,0.4384377975487368,10.0,1.5729311769080578,2.0,0.0
event_trigger,transition,medium_to_high,0.0,0.4378741969937257,10.0,1.5780079735596093,1.0,0.0
event_trigger,transition,high_to_medium,0.0,0.73763545071508,2.0,0.9297867403687935,15.0,0.0
event_trigger,transition,medium_to_low,0.0,0.45226467051846614,14.000000000000002,0.48148295149942916,0.0,0.0
event_trigger,transition,low_to_medium,0.0,0.372670551120909,20.0,1.005377579237247,0.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3478494276584803,20.0,1.3405950727095162,5.0,0.0
event_trigger,transition,high_to_medium,0.0,0.42010269613229956,6.0,0.8841085193356821,13.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3453265317423643,14.000000000000002,1.1167647726500585,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3460434121470668,14.000000000000002,1.1141887669112742,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5408210729898794,4.0,1.4689556355444588,41.0,0.0
event_trigger,transition,high_to_medium,0.0,0.5422037023364811,4.0,1.503089291187994,32.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5423575518970979,4.0,1.5071685590631914,31.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6862224934263367,4.0,1.2410477365226704,42.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6843921867166621,4.0,1.239873736892277,41.0,0.0
event_trigger,transition,high_to_medium,0.0,0.5712443662254367,10.0,1.1522531494026786,9.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3501283579135275,20.0,1.1703320226642342,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3499313686710472,20.0,1.0598194309615219,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3820764533453181,10.0,1.2424416186219576,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3825939933510927,10.0,1.2397449994077878,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.3935573954256642,10.0,1.384128607020445,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.4602054800727158,10.0,1.6083322005801628,22.0,0.0
event_trigger,transition,medium_to_high,0.0,0.45927114280287884,10.0,1.613378917603553,21.0,0.0
event_trigger,transition,high_to_medium,0.0,0.41824262313939947,14.000000000000002,1.6183660730978402,12.0,0.0
event_trigger,transition,medium_to_high,0.0,0.4172596907212649,14.000000000000002,1.6272835709477769,11.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3844189898460282,12.0,1.130246207330763,1.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6778325019020314,4.0,1.3065625214385113,11.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6749248272124494,4.0,1.3057922112811036,10.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6571697682197963,4.0,1.3027630861731356,4.0,0.0
event_trigger,transition,high_to_medium,0.0,0.681506402127143,4.0,1.2141077161642937,12.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7343410141702092,4.0,1.3477915884300784,6.0,0.0
event_trigger,transition,high_to_medium,0.0,0.728786044094358,4.0,1.2568503103296953,3.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7252399272646491,4.0,1.2558381008552284,2.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7192234408253504,2.0,1.249773242986877,87.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7211401623719869,2.0,1.2445783548620823,82.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7215290007230076,2.0,1.2431950471749318,81.0,0.0
event_trigger,transition,medium_to_high,0.0,0.7430276024408835,2.0,1.1932191505308483,32.0,0.0
event_trigger,transition,high_to_medium,0.0,0.7435200829837797,2.0,1.1845438797778605,31.0,0.0
event_trigger,transition,medium_to_low,0.0,0.6701411693988287,2.0,0.49112943083136607,51.0,0.0
event_trigger,transition,low_to_medium,0.0,0.671230179172167,2.0,0.4932333510314214,50.0,0.0
event_trigger,transition,medium_to_low,0.0,0.6723248196585797,2.0,0.49531723838676767,49.0,0.0
event_trigger,transition,low_to_medium,0.0,0.6368357562485911,4.0,0.6058008509780963,10.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6079130676122124,6.0,1.5721474261038757,44.0,0.0
event_trigger,transition,high_to_medium,0.0,0.3407961449937302,16.0,0.9475710488036558,16.0,0.0
event_trigger,transition,medium_to_low,0.0,0.7389640990067035,2.0,0.3237190923034989,12.0,0.0
event_trigger,transition,low_to_medium,0.0,0.7281087794321296,4.0,0.8771448657403228,35.0,0.0
event_trigger,transition,medium_to_high,0.0,0.5036108436731198,10.0,1.638723062374755,3.0,0.0
event_trigger,transition,high_to_medium,0.0,0.6971399520918196,2.0,1.206615089326941,61.0,0.0
event_trigger,transition,medium_to_high,0.0,0.6978631775597037,2.0,1.2048517344723626,60.0,0.0
event_trigger,transition,high_to_medium,0.0,0.692573436065383,4.0,1.19755971226221,56.0,0.0
event_trigger,transition,medium_to_high,0.0,0.36179187189097756,20.0,1.4035290550668436,2.0,0.0
